"id","raw_id","aircraft_model","published_date","event_tag","airline","event_location","event_date","event_description","aircraft_tail_extracted","ac_manufacturer_extracted","ac_model_extracted","flight_number_extracted"
130995,20584,E145,2014-07-31 00:00:00.000 +0200,Incident,Chautauqua,Bangor,2014-07-29 00:00:00.000 +0200,bird strike,N257JQ,Embraer,ERJ,RP-6079
131008,20597,B739,2014-07-29 00:00:00.000 +0200,Incident,THY,Istanbul,2014-07-28 00:00:00.000 +0200,bird strike,TC-JYB,Boeing,"737-900",TK-673
131009,20598,E195,2014-07-29 00:00:00.000 +0200,Incident,Belavia,Batumi,2014-07-28 00:00:00.000 +0200,bird strike,EW-400PO,Embraer,ERJ,B2-738
131034,20623,B773,2014-07-14 00:00:00.000 +0200,Incident,Air India,Newark,2014-07-13 00:00:00.000 +0200,bird strike,VT-ALR,Boeing,"777-300",AI-144
131035,20624,B738,2014-07-13 00:00:00.000 +0200,Incident,Pegasus,Trabzon,2014-07-13 00:00:00.000 +0200,bird strike,TC-AAN,Boeing,"737-800",PC-135
130957,20545,B738,2014-08-07 00:00:00.000 +0200,Accident,Transavia,Girona,2014-07-11 00:00:00.000 +0200,bird strike,PH-HZN,Boeing,"737-800",HV-5765
131054,20643,B738,2014-07-08 00:00:00.000 +0200,Incident,United,Pohnpei,2014-07-07 00:00:00.000 +0200,bird strike,N26232,Boeing,"737-800",UA-155
131057,20646,B753,2014-07-07 00:00:00.000 +0200,Incident,Condor,Stuttgart,2014-07-07 00:00:00.000 +0200,bird strike,D-ABOB,Boeing,"757-300",DE-1832
131059,20648,A320,2014-07-07 00:00:00.000 +0200,Incident,Egypt,Brussels,2014-07-04 00:00:00.000 +0200,bird strike,SU-GCB,Airbus,A320-200,MS-726
131055,20644,A320,2014-07-07 00:00:00.000 +0200,Incident,Aer Lingus,Dublin,2014-07-03 00:00:00.000 +0200,bird strike,EI-DVM,Airbus,A320-200,EI-338
131074,20663,A319,2014-07-03 00:00:00.000 +0200,Incident,Easyjet,Basel,2014-07-03 00:00:00.000 +0200,bird strike,HB-JZV,Airbus,A319-100,U2-1151
131065,20654,A320,2014-07-04 00:00:00.000 +0200,Incident,Tunisair,Tunis,2014-07-01 00:00:00.000 +0200,bird strike,TS-IMN,Airbus,A320-200,TU-790
131085,20674,MA60,2014-06-30 00:00:00.000 +0200,Incident,Nepal,Biratnagar,2014-06-30 00:00:00.000 +0200,bird strike,B-831L,,,RA-103
131082,20671,MD83,2014-06-30 00:00:00.000 +0200,Incident,American,Dallas,2014-06-28 00:00:00.000 +0200,bird strike,N596AA,Douglas,MD,AA-1381
131087,20676,A319,2014-06-28 00:00:00.000 +0200,Incident,Swiss,Geneva,2014-06-26 00:00:00.000 +0200,bird strike,HB-IPY,Airbus,A319-100,LX-1472
131125,20714,B737,2014-06-19 00:00:00.000 +0200,Incident,Southwest,Tampa,2014-06-18 00:00:00.000 +0200,bird strike,,Boeing,"737-700",WN-1388
131122,20711,AT72,2014-06-19 00:00:00.000 +0200,Incident,Azul,Parintins,2014-06-18 00:00:00.000 +0200,bird strike,PP-PTY,ATR,"72-212A",AD-2838
131136,20725,CRJ9,2014-06-17 00:00:00.000 +0200,Incident,Eurowings,Manchester,2014-06-17 00:00:00.000 +0200,bird strike,D-ACNG,CRJ,"900 ",EW-3432
131162,20751,B733,2014-06-13 00:00:00.000 +0200,Incident,Southwest,San Antonio,2014-06-11 00:00:00.000 +0200,bird strike,N609SW,Boeing,"737-300",WN-136
131168,20757,B763,2014-06-11 00:00:00.000 +0200,Incident,UPS,Denver,2014-06-10 00:00:00.000 +0200,bird strike,N353UP,Boeing,"767-300","5X-2803"
131207,20796,B738,2014-06-02 00:00:00.000 +0200,Incident,THY,Istanbul,2014-06-01 00:00:00.000 +0200,bird strike,TC-JVE,Boeing,"737-800",TK-346
130685,20272,E135,2014-10-03 00:00:00.000 +0200,Accident,Chautauqua,Traverse City,2014-05-28 00:00:00.000 +0200,bird strike,N299SK,Embraer,ERJ,RP-5325
131225,20813,CRJ2,2014-05-28 00:00:00.000 +0200,Incident,Expressjet,Washington,2014-05-26 00:00:00.000 +0200,bird strike,N830AS,CRJ,"200 ",EV-5704
131248,20836,A319,2014-05-10 00:00:00.000 +0200,Incident,US Airways,New York,2014-05-09 00:00:00.000 +0200,bird strike,N828AW,Airbus,A319-100,US-2191
131246,20834,A319,2014-05-11 00:00:00.000 +0200,Incident,Lufthansa,Frankfurt,2014-05-08 00:00:00.000 +0200,bird strike,D-AILS,Airbus,A319-100,LH-288
131259,20847,A332,2014-05-08 00:00:00.000 +0200,Incident,TAP,Brasilia,2014-05-07 00:00:00.000 +0200,bird strike,CS-TON,Airbus,A330-200,TP-60
131267,20855,CRJ9,2014-05-06 00:00:00.000 +0200,Incident,Eurowings,Dusseldorf,2014-05-05 00:00:00.000 +0200,bird strike,D-ACNV,CRJ,"900 ","4U-9519"
131269,20857,B738,2014-05-06 00:00:00.000 +0200,Incident,Enter,Chania,2014-05-04 00:00:00.000 +0200,bird strike,SP-ENW,Boeing,"737-800",ENT-5124
131271,20859,B737,2014-05-06 00:00:00.000 +0200,Incident,Southwest,Orlando,2014-05-02 00:00:00.000 +0200,bird strike,N280WN,Boeing,"737-700",WN-3590
131322,20910,CRJ2,2014-04-23 00:00:00.000 +0200,Incident,Skywest,Minneapolis,2014-04-22 00:00:00.000 +0200,pretty good bird strike,N443SW,CRJ,"200 ",OO-4480
131334,20922,B738,2014-04-22 00:00:00.000 +0200,Incident,Thomson,Cardiff,2014-04-21 00:00:00.000 +0200,bird strike,G-TAWG,Boeing,"737-800",BY-532
131342,20930,A320,2014-04-18 00:00:00.000 +0200,Incident,China Eastern,Xiamen,2014-04-16 00:00:00.000 +0200,bird strike,,Airbus,A320-200,MU-5666
131320,20908,A320,2014-04-24 00:00:00.000 +0200,Incident,CAA,Kinshasa,2014-04-12 00:00:00.000 +0200,bird strike,"9Q-CCO",Airbus,A320-200,BU-7366
131401,20988,A332,2014-04-07 00:00:00.000 +0200,Incident,Air Berlin,Munich,2014-04-05 00:00:00.000 +0200,bird strike,D-ALPE,Airbus,A330-200,AB-7444
131405,20992,AT72,2014-04-06 00:00:00.000 +0200,Incident,TACV,Sao Filipe,2014-04-05 00:00:00.000 +0200,bird strike,,ATR,"72-500",VR-4051
131406,20993,A320,2014-04-06 00:00:00.000 +0200,Incident,Avianca,Valledupar,2014-04-04 00:00:00.000 +0200,bird strike,N284AV,Airbus,A320-200,AV-8595
131415,21002,B744,2014-04-04 00:00:00.000 +0200,Incident,Virgin Atlantic,Orlando,2014-04-03 00:00:00.000 +0200,bird strike,G-VAST,Boeing,"747-400",VS-75
131429,21016,E170,2014-04-01 00:00:00.000 +0200,Incident,Republic,Washington,2014-03-31 00:00:00.000 +0200,bird strike,N101HQ,Embraer,ERJ,YX-3387
131431,21018,F100,2014-04-01 00:00:00.000 +0200,Incident,Avianca,Campo Grande and Cuiaba,2014-03-30 00:00:00.000 +0100,unsafe gear due to bird strike,PR-OAI,Fokker,"100",O6-6385
131427,21014,B733,2014-04-01 00:00:00.000 +0200,Incident,Southwest,Washington,2014-03-30 00:00:00.000 +0100,bird strike,N642WN,Boeing,"737-300",WN-3229
131428,21015,B738,2014-04-01 00:00:00.000 +0200,Incident,United,San Jose,2014-03-30 00:00:00.000 +0100,bird strike,N17233,Boeing,"737-800",UA-1098
131472,21059,B738,2014-03-11 00:00:00.000 +0100,Incident,Delta,Minneapolis,2014-03-10 00:00:00.000 +0100,bird strike,N393DA,Boeing,"737-800",DL-309
131479,21066,B744,2014-03-09 00:00:00.000 +0100,Incident,Cathay,Johannesburg,2014-03-09 00:00:00.000 +0100,flock of birds,B-HUF,Boeing,"747-400",CX-748
131487,21074,B734,2014-03-07 00:00:00.000 +0100,Incident,Comair,Port Elizabeth,2014-03-06 00:00:00.000 +0100,bird strike,ZS-OAP,Boeing,"737-400",MN-232
131514,21101,MD82,2014-03-01 00:00:00.000 +0100,Incident,American,Dallas,2014-02-28 00:00:00.000 +0100,bird strike,N513AA,Douglas,MD,AA-1188
131519,21106,A320,2014-02-28 00:00:00.000 +0100,Incident,Swiss,Copenhagen,2014-02-27 00:00:00.000 +0100,bird strike,HB-IJD,Airbus,A320-200,LX-1267
131173,20762,AT72,2014-06-10 00:00:00.000 +0200,Accident,Virgin Australia,Albury,2014-02-25 00:00:00.000 +0100,suspected bird strike,VH-FVR,ATR,"72-212A",XR-1174
131539,21126,B763,2014-02-24 00:00:00.000 +0100,Incident,UPS,Philadelphia,2014-02-22 00:00:00.000 +0100,bird strike,N325UP,Boeing,"767-300","5X-210"
131573,21160,A320,2014-02-16 00:00:00.000 +0100,Incident,China Eastern,Hefei,2014-02-15 00:00:00.000 +0100,bird strike,B-6012,Airbus,A320-200,MU-5169
131605,21192,A321,2014-02-07 00:00:00.000 +0100,Incident,TAP,Terceira,2014-02-05 00:00:00.000 +0100,bird strike,CS-TJG,Airbus,A321-200,TP-1822
131621,21208,A320,2014-01-31 00:00:00.000 +0100,Incident,Malta,Athens,2014-01-31 00:00:00.000 +0100,bird strike,"9H-AEQ",Airbus,A320-200,KM-780
131696,21283,B738,2014-01-02 00:00:00.000 +0100,Incident,Norwegian,Trondheim,2014-01-02 00:00:00.000 +0100,bird strike,LN-NIF,Boeing,"737-800",DY-165
131710,21297,A320,2013-12-30 00:00:00.000 +0100,Incident,PAL Express,Dipolog,2013-12-29 00:00:00.000 +0100,bird strike,RP-C8397,Airbus,A320-200,"2P-588"
131700,21287,A320,2013-12-31 00:00:00.000 +0100,Incident,AirAsia,Phuket,2013-12-27 00:00:00.000 +0100,bird strike,HS-ABB,Airbus,A320-200,FD-3167
131703,21290,A313,2013-12-31 00:00:00.000 +0100,Incident,White,Sao Tome,2013-12-27 00:00:00.000 +0100,bird strike,CS-TQV,Airbus,A310-300 ,TP-254
125616,15197,B733,2018-01-13 00:00:00.000 +0100,Incident,Southwest,St. Louis,2013-12-23 00:00:00.000 +0100,bird strike causes uncontained engine failure,N360SW,Boeing,"737-300",WN-1091
131733,21321,B738,2013-12-21 00:00:00.000 +0100,Incident,Gol,Sao Luiz,2013-12-21 00:00:00.000 +0100,bird strike,,Boeing,"737-800",G3-1255
131759,21347,F27,2013-12-11 00:00:00.000 +0100,Accident,TAM,Guayaramerin,2013-12-10 00:00:00.000 +0100,bird strike,FAB-90,Fokker,F,
131765,21353,A319,2013-12-09 00:00:00.000 +0100,Incident,Delta,Nashville,2013-12-06 00:00:00.000 +0100,bird strike,N352NB,Airbus,A319-100,DL-8948
131775,21362,B738,2013-12-05 00:00:00.000 +0100,Incident,Pegasus,Istanbul,2013-12-04 00:00:00.000 +0100,bird strike,TC-AAE,Boeing,"737-800",PC-705
131788,21375,B737,2013-12-01 00:00:00.000 +0100,Incident,Southwest,Manchester,2013-11-29 00:00:00.000 +0100,bird strike,,Boeing,"737-700",WN-4055
131812,21400,B773,2013-11-25 00:00:00.000 +0100,Incident,THY,Istanbul,2013-11-25 00:00:00.000 +0100,bird strike,VT-JEM,Boeing,"777-300",TK-1979
131806,21394,A320,2013-11-26 00:00:00.000 +0100,Incident,Delta,San Diego,2013-11-25 00:00:00.000 +0100,bird strike,N364NW,Airbus,A320-200,DL-2078
122859,12432,DH8A,2019-08-31 00:00:00.000 +0200,Report,Piedmont,Philadelphia,2013-11-24 00:00:00.000 +0100,bird strike,N808EX,Dash,"8-100 ",PDT-4314
131813,21401,A320,2013-11-25 00:00:00.000 +0100,Incident,Virgin America,New York,2013-11-24 00:00:00.000 +0100,bird strike,N640VA,Airbus,A320-200,VX-22
131836,21424,A320,2013-11-03 00:00:00.000 +0100,Incident,Arabia,Chittagong,2013-11-02 00:00:00.000 +0100,bird strike,A6-ANH,Airbus,A320-200,G9-522
131830,21418,E120,2013-11-04 00:00:00.000 +0100,Incident,Skywest,Sacramento,2013-11-01 00:00:00.000 +0100,bird strike on approach,N561SW,Embraer,EMB,OO-1353
131842,21430,B763,2013-11-01 00:00:00.000 +0100,Incident,Hawaiian,Sacramento,2013-10-31 00:00:00.000 +0100,engine damage due to bird strike,N597HA,Boeing,"767-300",HA-20
131841,21429,B738,2013-11-01 00:00:00.000 +0100,Accident,American,San Jose,2013-10-31 00:00:00.000 +0100,rejected takeoff due to bird strike,N894NN,Boeing,"737-800",AA-1224
131861,21449,B733,2013-10-29 00:00:00.000 +0100,Incident,Southwest,Nashville,2013-10-28 00:00:00.000 +0100,bird strike,,Boeing,"737-300",WN-3387
131862,21450,E170,2013-10-29 00:00:00.000 +0100,Incident,Republic,Kansas City,2013-10-27 00:00:00.000 +0200,bird strike,N811MD,Embraer,ERJ,YX-3377
131869,21457,B738,2013-10-25 00:00:00.000 +0200,Incident,Delta,Bermuda,2013-10-24 00:00:00.000 +0200,bird strike,N3741S,Boeing,"737-800",DL-561
131856,21444,A333,2013-10-29 00:00:00.000 +0100,Incident,Finnair,Hong Kong,2013-10-24 00:00:00.000 +0200,bird strike and cabin pressure problems,OH-LTU,Airbus,A330-300,AY-70
131873,21461,B738,2013-10-24 00:00:00.000 +0200,Incident,American,Miami,2013-10-23 00:00:00.000 +0200,bird strikes,N901NN,Boeing,"737-800",AA-1303
131870,21458,B738,2013-10-25 00:00:00.000 +0200,Incident,Sunwing,Puerto Plata,2013-10-22 00:00:00.000 +0200,bird strike,C-GOWG,Boeing,"737-800",WG-423
131881,21469,B744,2013-10-23 00:00:00.000 +0200,Incident,Qantas,Dallas,2013-10-18 00:00:00.000 +0200,bird strike,VH-OEI,Boeing,"747-400",QF-8
131897,21485,A343,2013-10-18 00:00:00.000 +0200,Incident,THY,Istanbul,2013-10-17 00:00:00.000 +0200,bird strike,TC-JDL,Airbus,A340-300,TK-7
131909,21496,B738,2013-10-17 00:00:00.000 +0200,Incident,Alaska,San Jose,2013-10-16 00:00:00.000 +0200,suspected bird strike,N557AS,Boeing,"737-800",AS-837
131883,21471,B772,2013-10-22 00:00:00.000 +0200,Incident,Korean,Dallas,2013-10-06 00:00:00.000 +0200,bird strike,HL7531,Boeing,"777-200",KE-32
131948,21534,B712,2013-10-07 00:00:00.000 +0200,Incident,AirTran,Fort Myers,2013-10-06 00:00:00.000 +0200,bird strike,,Boeing,"717-200",FL-743
131953,21539,B772,2013-10-07 00:00:00.000 +0200,Incident,American,Chicago,2013-10-06 00:00:00.000 +0200,bird strike,N790AN,Boeing,"777-200",AA-289
131992,21578,B738,2013-09-28 00:00:00.000 +0200,Incident,Flydubai,Multan,2013-09-28 00:00:00.000 +0200,bird strike,A6-FDT,Boeing,"737-800",FZ-340
132017,21603,B736,2013-09-23 00:00:00.000 +0200,Incident,Tunisair,Djerba,2013-09-22 00:00:00.000 +0200,bird strike,TS-ION,Boeing,"737-600",TU-6291
132008,21594,B738,2013-09-24 00:00:00.000 +0200,Accident,Canjet,Orlando or Montreal,2013-09-21 00:00:00.000 +0200,bird strike,C-FYQO,Boeing,"737-800",C6-933
132028,21614,A318,2013-09-20 00:00:00.000 +0200,Incident,Avianca,Medellin,2013-09-20 00:00:00.000 +0200,bird strike,N591EL,Airbus,A318-100,AV-9482
132031,21617,B733,2013-09-11 00:00:00.000 +0200,Incident,Jet2.com,Newcastle,2013-09-11 00:00:00.000 +0200,bird strike,G-GDFO,Boeing,"737-300",LS-353
132080,21665,B737,2013-09-03 00:00:00.000 +0200,Incident,Southwest,Raleigh/Durham,2013-09-02 00:00:00.000 +0200,bird strike,,Boeing,"737-700",WN-220
132072,21657,B737,2013-09-04 00:00:00.000 +0200,Accident,Southwest,Flint,2013-09-02 00:00:00.000 +0200,bird strike,N276WN,Boeing,"737-700",WN-4273
132083,21668,A320,2013-09-02 00:00:00.000 +0200,Incident,Atlasjet,Bodrum,2013-08-30 00:00:00.000 +0200,bird strike,TC-ATM,Airbus,A320-200,KK-45
132099,21684,CRJ9,2013-08-29 00:00:00.000 +0200,Incident,Lufthansa,Sibiu,2013-08-29 00:00:00.000 +0200,bird strike,D-ACKF,CRJ,"900",LH-1667
132091,21676,A321,2013-08-31 00:00:00.000 +0200,Incident,Saudia,Dammam,2013-08-29 00:00:00.000 +0200,bird strike,HZ-ASL,Airbus,A321-200,SV-1126
132112,21698,A319,2013-08-27 00:00:00.000 +0200,Incident,Delta,Atlanta,2013-08-26 00:00:00.000 +0200,bird strike,N325NB,Airbus,A319-100,DL-910
132140,21726,MD82,2013-08-23 00:00:00.000 +0200,Accident,American,Dallas,2013-08-22 00:00:00.000 +0200,bird strike,N476AA,Douglas,MD,AA-2096
132142,21728,A319,2013-08-22 00:00:00.000 +0200,Incident,US Airways,Richmond,2013-08-21 00:00:00.000 +0200,bird strike,,Airbus,A319-100,US-1713
132161,21747,A313,2013-08-19 00:00:00.000 +0200,Incident,PIA,Lahore,2013-08-17 00:00:00.000 +0200,bird strike,AP-BGP,Airbus,A310-300,PK-893
132176,21762,CRJ9,2013-08-13 00:00:00.000 +0200,Incident,Skywest,Salt Lake City,2013-08-12 00:00:00.000 +0200,bird strike,N805SK,CRJ,"900",OO-4479
132216,21802,B738,2013-08-03 00:00:00.000 +0200,Incident,Corendon Dutch,Amsterdam,2013-08-03 00:00:00.000 +0200,bird strike,PH-CDE,Boeing,"737-800",CND-611
132207,21793,B738,2013-08-06 00:00:00.000 +0200,Incident,United,Houston,2013-08-03 00:00:00.000 +0200,bird strike,N76526,Boeing,"737-800",UA-1128
132139,21724,B734,2013-08-23 00:00:00.000 +0200,Incident,Ukraine International,Lviv,2013-07-28 00:00:00.000 +0200,bird strike,UR-GAV,Boeing,"737-400",PS-6081
132233,21820,B752,2013-07-30 00:00:00.000 +0200,Incident,Delta,Atlanta,2013-07-26 00:00:00.000 +0200,bird strike,N633DL,Boeing,"757-200",DL-2206
131414,21001,B734,2014-04-04 00:00:00.000 +0200,Incident,SAS,Copenhagen,2013-07-23 00:00:00.000 +0200,bird strike,,,,
132278,21865,AN24,2013-07-09 00:00:00.000 +0200,Incident,UTAir,Beloyarsky,2013-07-06 00:00:00.000 +0200,bird strike,RA-46468,,,UT-123
132272,21859,B738,2013-07-09 00:00:00.000 +0200,Incident,THY,Istanbul,2013-07-05 00:00:00.000 +0200,bird strikes,TC-JGN,Boeing,"737-800",TK-1845
132318,21906,B753,2013-06-25 00:00:00.000 +0200,Incident,Thomas Cook,Reus,2013-06-25 00:00:00.000 +0200,bird strike,G-JMAB,Boeing,"757-300",MT-3007
132319,21907,B788,2013-06-25 00:00:00.000 +0200,Incident,Thomson,Cardiff,2013-06-25 00:00:00.000 +0200,bird strike,G-TUIB,Boeing,"787-800",BY-952
132309,21897,B772,2013-06-27 00:00:00.000 +0200,Incident,American,Dallas,2013-06-24 00:00:00.000 +0200,bird strike from previous flight discovered at gate,N796AN,Boeing,"777-200",AA-70
132330,21918,A320,2013-06-22 00:00:00.000 +0200,Incident,TAM,Campo Grande,2013-06-21 00:00:00.000 +0200,bird strike,PR-MHB,Airbus,A320-200,JJ-3615
132352,21940,B722,2013-06-18 00:00:00.000 +0200,Accident,Kelowna,Regina,2013-06-14 00:00:00.000 +0200,bird strike,C-GKKF,Boeing,"727-200",KFA-291
132399,21987,E190,2013-06-06 00:00:00.000 +0200,Incident,Jetblue,Westchester,2013-06-06 00:00:00.000 +0200,bird strike,N355JB,Embraer,ERJ,B6-1205
132400,21988,A320,2013-06-06 00:00:00.000 +0200,Incident,Avianca,Barranquilla,2013-06-06 00:00:00.000 +0200,rejected takeoff due to bird strike,N599AV,Airbus,A320-200,AV-9521
132410,21999,A321,2013-06-04 00:00:00.000 +0200,Incident,US Airways,Philadelphia,2013-06-02 00:00:00.000 +0200,bird strike on landing,N193UW,Airbus,A321-200,US-1548
132441,22031,A320,2013-05-20 00:00:00.000 +0200,Incident,Aeroflot,Moscow,2013-05-19 00:00:00.000 +0200,bird strike,VP-BZR,Airbus,A320-200,SU-2102
132449,22039,A320,2013-05-18 00:00:00.000 +0200,Incident,TAM,Porto Alegre,2013-05-17 00:00:00.000 +0200,bird strike,PR-MYP,Airbus,A320-200,JJ-3072
132488,22077,E190,2013-05-13 00:00:00.000 +0200,Incident,Dolomiti,Verona,2013-05-12 00:00:00.000 +0200,rejected takeoff due to double bird strike,I-ADJP,Embraer,ERJ,EN-8223
132487,22076,A320,2013-05-13 00:00:00.000 +0200,Incident,US Airways,Charlotte,2013-05-12 00:00:00.000 +0200,bird strike,N113UW,Airbus,A320-200,US-1062
132492,22081,A319,2013-05-13 00:00:00.000 +0200,Incident,Swiss,Zurich,2013-05-12 00:00:00.000 +0200,bird strike,HB-IPS,Airbus,A319-100,LX-380
132496,22085,A320,2013-05-13 00:00:00.000 +0200,Incident,Aer Lingus,Dublin,2013-05-11 00:00:00.000 +0200,multiple bird strikes,EI-DEM,Airbus,A320-200,EI-168
132476,22066,A320,2013-05-14 00:00:00.000 +0200,Incident,Aeroflot,Moscow,2013-05-08 00:00:00.000 +0200,bird strike,VP-BRZ,Airbus,A320-200,SU-1150
132557,22145,A343,2013-05-01 00:00:00.000 +0200,Incident,Argentinas,Buenos Aires,2013-05-01 00:00:00.000 +0200,bird strike,LV-CEK,Airbus,A340-300,AR-1304
121418,10993,A320,2020-10-06 00:00:00.000 +0200,Incident,CAA,Kisangani,2013-05-01 00:00:00.000 +0200,rejected takeoff due to bird strike deflates all 4 main gear tyres,"9Q-CCA",Airbus,A320-200,FPY-343
132607,22196,E145,2013-04-22 00:00:00.000 +0200,Incident,American Eagle,Dallas,2013-04-21 00:00:00.000 +0200,bird strike,N663AR,Embraer,ERJ,MQ-2964
132631,22219,MD82,2013-04-17 00:00:00.000 +0200,Incident,American,Dallas,2013-04-16 00:00:00.000 +0200,bird strikes,N7540A,Douglas,MD,AA-2243
132644,22232,MD82,2013-04-15 00:00:00.000 +0200,Incident,Far Eastern,Kinmen,2013-04-13 00:00:00.000 +0200,bird strike,B-28035,Douglas,MD,FE-66
132645,22233,B772,2013-04-04 00:00:00.000 +0200,Incident,Air France,Papeete,2013-04-03 00:00:00.000 +0200,bird strike,F-GSPE,Boeing,"777-200",AF-76
132671,22259,CRJ7,2013-03-31 00:00:00.000 +0100,Incident,Skywest,Omaha,2013-03-31 00:00:00.000 +0100,bird strike,N630SK,CRJ,"700 ",OO-4470
132688,22276,B738,2013-03-29 00:00:00.000 +0100,Incident,Royal Maroc,Lagos,2013-03-28 00:00:00.000 +0100,bird strike,CN-ROC,Boeing,"737-800",AT-559
132675,22263,A320,2013-03-31 00:00:00.000 +0100,Incident,Gulf,Kuwait,2013-03-27 00:00:00.000 +0100,bird strike,A9C-AF,Airbus,A320-200,GF-222
132704,22292,CRJ7,2013-03-26 00:00:00.000 +0100,Incident,Skywest,Calgary,2013-03-24 00:00:00.000 +0100,bird strike,N715SK,CRJ,"700 ",OO-6269
132723,22311,A320,2013-03-22 00:00:00.000 +0100,Incident,Indigo,Agartala,2013-03-20 00:00:00.000 +0100,bird strike,VT-INQ,Airbus,A320-200,"6E-236"
132772,22360,T154,2013-03-12 00:00:00.000 +0100,Incident,Gazpromavia,Makhachkala,2013-03-10 00:00:00.000 +0100,bird strike,RA-85751,,,"4G-555"
132775,22363,B763,2013-03-12 00:00:00.000 +0100,Incident,Air Canada,Geneva,2013-03-10 00:00:00.000 +0100,bird strike,C-FMWV,Boeing,"767-300",AC-830
132792,22380,A320,2013-03-08 00:00:00.000 +0100,Incident,TAM,Manaus,2013-03-08 00:00:00.000 +0100,bird strike,PR-MYG,Airbus,A320-200,JJ-3747
132791,22379,A320,2013-03-08 00:00:00.000 +0100,Incident,Delta,Charlotte,2013-03-07 00:00:00.000 +0100,rejected takeoff due to bird strike,N314US,Airbus,A320-200,DL-1330
132805,22393,A319,2013-03-06 00:00:00.000 +0100,Incident,Easyjet,Amsterdam,2013-03-04 00:00:00.000 +0100,flock of birds,G-EZDX,Airbus,A319-100,U2-2160
132837,22424,B737,2013-02-28 00:00:00.000 +0100,Incident,Southwest,Orlando,2013-02-27 00:00:00.000 +0100,bird strike,N937WN,Boeing,"737-700",WN-2529
132907,22494,A320,2013-02-04 00:00:00.000 +0100,Incident,Jetstar,Wellington,2013-02-03 00:00:00.000 +0100,bird strikes on landing,VH-VGQ,Airbus,A320-200,JQ-281
132911,22498,A313,2013-02-01 00:00:00.000 +0100,Incident,Sata,Sao Tome,2013-02-01 00:00:00.000 +0100,rejected takeoff due to bird strike,CS-TGU,Airbus,A310-300 ,TP-254
132949,22536,B738,2013-01-28 00:00:00.000 +0100,Incident,American,Santa Ana,2013-01-26 00:00:00.000 +0100,bird strikes,N832NN,Boeing,"737-800",AA-634
132927,22514,B737,2013-01-30 00:00:00.000 +0100,Incident,Westjet,Vancouver,2013-01-24 00:00:00.000 +0100,bird strike,C-FWSV,Boeing,"737-700",WS-628
132973,22561,DH8D,2013-01-23 00:00:00.000 +0100,Incident,Horizon,Eugene,2013-01-20 00:00:00.000 +0100,bird strike,N436QX,Dash,"8-400 ",QX-2299
133012,22600,MD88,2013-01-16 00:00:00.000 +0100,Incident,Delta,Tampa,2013-01-15 00:00:00.000 +0100,bird strike,N907DE,Douglas,MD,
133037,22625,A320,2013-01-13 00:00:00.000 +0100,Incident,Jetblue,New York,2013-01-13 00:00:00.000 +0100,bird strike,N709JB,Airbus,A320-200,B6-721
133040,22628,A320,2013-01-12 00:00:00.000 +0100,Incident,Jetblue,New York,2013-01-12 00:00:00.000 +0100,bird strike,N712JB,Airbus,A320-200,B6-831
133028,22616,MD88,2013-01-14 00:00:00.000 +0100,Incident,Allegiant,Orlando,2013-01-12 00:00:00.000 +0100,bird strike,,Douglas,MD,G4-717
133054,22643,A319,2013-01-10 00:00:00.000 +0100,Incident,Brussels,London,2013-01-09 00:00:00.000 +0100,bird strike,OO-SSC,Airbus,A319-100,SN-2104
133056,22645,A320,2013-01-10 00:00:00.000 +0100,Incident,Aeroflot,Krasnodar,2012-12-30 00:00:00.000 +0100,bird strike,VQ-BHN,Airbus,A320-200,SU-1273
